RegionID	Chr	Pos	NumReads	NumCpGs	VC_maxdist	VC_skip	Sig_maxdist	Sig_skip	DomLabel_maxdist	DomLabel_skip	CramersV_maxdist	CramersV_skip	PermanovaP_maxdist	PermanovaP_skip
28822	chr8	129190729	213	54	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28823	chr8	129346568	201	85	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28826	chr8	129447644	203	74	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28827	chr8	129540022	197	66	Weak	Strong	False	False	hp	hp	0	0	1	0.02
28829	chr8	129568754	137	80	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28830	chr8	129671443	197	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28831	chr8	129679005	220	104	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28834	chr8	129707903	169	61	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28837	chr8	129925198	235	112	Weak	Noise	False	False	hp	hp	0	0	1	1
28844	chr8	130400797	228	127	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28845	chr8	130443698	178	243	Strong	Weak	False	False	hp	hp	0	0	0.01	1
28846	chr8	130493568	194	96	Strong	Strong	False	True	hp	hp	0	0.2637	0.01	0.01
28848	chr8	130560637	194	62	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28849	chr8	130617345	159	59	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28850	chr8	130646236	190	91	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28852	chr8	130912160	204	70	Weak	Strong	False	True	hp	hp	0	0.3066	1	0.01
28853	chr8	130972816	171	61	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28854	chr8	130999010	173	60	Weak	Strong	False	True	allele	allele	0	0.6217	1	0.01
28855	chr8	131020123	169	53	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28857	chr8	131074695	199	53	Weak	Strong	False	True	hp	allele	0	0.8803	1	0.01
28859	chr8	131120575	168	72	Weak	Strong	False	True	allele	allele	0	0.2698	1	0.01
28862	chr8	131198864	178	31	Strong	Strong	False	True	hp	allele	0	0.8293	0.01	0.01
28863	chr8	131241040	227	76	Strong	Subclone	False	False	hp	allele	0	0	0.01	0.01
28864	chr8	131278821	190	48	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28865	chr8	131316714	178	96	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28867	chr8	131573866	144	51	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28868	chr8	131746372	182	82	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28870	chr8	131853277	205	64	Noise	Subclone	False	True	allele	allele	0	0.2324	1	0.01
28871	chr8	131854304	190	69	Noise	Subclone	False	False	allele	allele	0	0	1	0.01
28873	chr8	132052640	203	94	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28875	chr8	132100024	193	89	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28876	chr8	132107980	190	86	Weak	Strong	False	False	allele	hp	0	0	1	0.01
28879	chr8	132141243	184	109	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28880	chr8	132202537	155	68	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28882	chr8	132211582	170	58	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28885	chr8	132299819	176	60	Strong	Weak	False	False	hp	hp	0	0	0.01	1
28886	chr8	132330248	172	75	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28887	chr8	132345925	192	91	Weak	Subclone	False	False	hp	hp	0	0	1	0.01
28888	chr8	132411612	159	98	Weak	Strong	False	False	allele	hp	0	0	1	0.01
28891	chr8	132453573	166	131	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28892	chr8	132512513	188	69	Strong	Weak	False	False	hp	hp	0	0	0.01	1
28893	chr8	132517692	209	71	Strong	Strong	False	True	hp	allele	0	0.9748	0.01	0.01
28894	chr8	132521661	181	67	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28895	chr8	132543658	192	64	Weak	Strong	False	False	allele	hp	0	0	1	0.01
28896	chr8	132549922	162	81	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28897	chr8	132555156	138	94	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28898	chr8	132556685	146	92	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28899	chr8	132561782	146	88	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28900	chr8	132620729	187	58	Weak	Strong	False	False	allele	allele	0	0	1	0.01
28901	chr8	132644600	205	75	Weak	Strong	False	False	allele	hp	0	0	1	0.01
28902	chr8	132653414	190	60	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28903	chr8	132660434	188	85	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28905	chr8	132738020	175	112	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28907	chr8	132796121	183	75	Weak	Noise	False	False	hp	hp	0	0	1	1
28908	chr8	132873519	184	125	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28909	chr8	132914701	170	83	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28910	chr8	132948806	171	71	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28912	chr8	132999571	170	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28913	chr8	133008798	194	73	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28914	chr8	133036535	160	92	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28915	chr8	133044329	188	124	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28916	chr8	133138819	202	66	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28917	chr8	133206331	185	126	Weak	Strong	False	True	hp	hp	0	0.3193	1	0.01
28918	chr8	133256734	143	147	Strong	Strong	False	True	hp	hp	0	0.7001	0.01	0.01
28921	chr8	133426846	171	66	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28924	chr8	133529848	184	134	Strong	Weak	False	False	hp	hp	0	0	0.01	1
28927	chr8	133634592	186	95	Weak	Strong	False	True	hp	hp	0	0.2067	1	0.01
28928	chr8	133678798	188	81	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28930	chr8	133696130	156	115	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28931	chr8	133699555	184	96	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28933	chr8	133718236	197	59	Weak	Strong	False	True	hp	hp	0	0.2123	1	0.01
28934	chr8	133740088	213	68	Strong	Strong	False	True	hp	hp	0	0.1844	0.01	0.01
28935	chr8	133810906	176	59	Weak	Strong	False	True	hp	hp	0	0.2853	1	0.01
28936	chr8	133896910	212	67	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28938	chr8	133937909	151	54	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28939	chr8	133955882	202	41	Weak	Strong	False	True	hp	hp	0	0.2481	1	0.01
28941	chr8	134139227	200	63	Strong	Strong	False	True	hp	hp	0	0.345	0.01	0.01
28942	chr8	134219908	238	51	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28943	chr8	134237069	182	40	Weak	Strong	False	True	hp	hp	0	0.2707	1	0.01
28944	chr8	134369369	156	60	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28946	chr8	134499732	220	138	Weak	Noise	False	False	hp	allele	0	0	0.01	1
28948	chr8	134551400	194	107	Weak	Noise	False	False	hp	hp	0	0	0.01	1
28949	chr8	134551401	194	107	Weak	Noise	False	False	hp	hp	0	0	0.01	1
28950	chr8	134576534	149	89	Weak	Noise	False	False	hp	hp	0	0	1	1
28951	chr8	134821851	244	72	Strong	Weak	False	False	hp	hp	0	0	0.01	1
28952	chr8	134843136	151	66	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28953	chr8	134876717	192	77	Weak	Strong	False	True	hp	hp	0	0.2264	1	0.01
28954	chr8	134907459	192	61	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28955	chr8	134942250	168	105	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28959	chr8	135092520	205	53	Weak	Strong	False	True	hp	hp	0	0.2394	1	0.01
28960	chr8	135137632	181	79	Weak	Strong	False	True	hp	hp	0	0.656	0.01	0.01
28963	chr8	135211544	191	65	Weak	Strong	False	True	hp	hp	0	0.7558	0.01	0.01
28965	chr8	135278685	162	56	Strong	Strong	True	False	hp	hp	0.6568	0	0.01	0.01
28967	chr8	135348496	188	77	Weak	Strong	False	True	hp	hp	0	0.3758	1	0.01
28968	chr8	135413292	219	55	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28969	chr8	135534739	189	97	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28971	chr8	135682650	200	139	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28973	chr8	135697715	164	50	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28974	chr8	135786170	224	71	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28975	chr8	135787431	210	72	Weak	Strong	False	True	hp	hp	0	0.1819	0.01	0.01
28976	chr8	135806534	167	67	Weak	Strong	False	True	hp	hp	0	0.3387	1	0.01
28977	chr8	135844999	167	88	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28978	chr8	135849599	202	105	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28979	chr8	135946678	147	55	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28980	chr8	135954280	188	55	Noise	Strong	False	False	hp	hp	0	0	1	0.01
28984	chr8	136169141	216	53	Weak	Strong	False	False	allele	hp	0	0	1	0.01
28985	chr8	136196726	168	77	Weak	Strong	False	True	allele	allele	0	0.7015	1	0.01
28986	chr8	136212715	195	55	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28987	chr8	136272440	161	58	Weak	Strong	False	False	hp	allele	0	0	1	0.01
28988	chr8	136280878	178	85	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28989	chr8	136316160	193	76	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28991	chr8	136376443	167	60	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28992	chr8	136424499	185	39	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28993	chr8	136431920	199	44	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
28994	chr8	136464584	177	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28995	chr8	136480147	170	61	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28996	chr8	136621258	170	50	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28998	chr8	136676479	186	94	Weak	Strong	False	False	hp	hp	0	0	1	0.01
28999	chr8	136735353	193	86	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29001	chr8	136755226	171	74	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29003	chr8	136771983	149	52	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29004	chr8	136774015	192	54	Strong	Strong	False	True	hp	hp	0	0.8332	0.01	0.01
29005	chr8	136818920	191	73	Strong	Weak	False	False	hp	hp	0	0	0.01	0.01
29007	chr8	136880635	182	47	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29009	chr8	136968142	192	49	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29011	chr8	137105008	199	83	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29013	chr8	137289961	180	80	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29014	chr8	137333074	210	102	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29016	chr8	137398762	166	35	Weak	Strong	False	True	hp	hp	0	0.6475	1	0.01
29018	chr8	137673820	178	39	Weak	Strong	False	True	hp	hp	0	0.4482	1	0.01
29021	chr8	137696172	166	72	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29022	chr8	137747836	183	66	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29024	chr8	137814695	178	56	Strong	Strong	False	True	allele	allele	0	0.8686	0.01	0.01
29026	chr8	137959228	154	52	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29027	chr8	137974932	214	64	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29028	chr8	137985997	218	98	Strong	Weak	False	False	hp	allele	0	0	0.03	0.01
29029	chr8	138007668	183	42	Weak	Strong	False	False	hp	allele	0	0	1	0.01
29030	chr8	138164465	153	108	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29033	chr8	138275486	204	91	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29034	chr8	138296269	161	77	Weak	Noise	False	False	hp	allele	0	0	1	1
29036	chr8	138466742	187	83	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29038	chr8	138737577	160	94	Weak	Strong	False	False	hp	allele	0	0	1	0.01
29039	chr8	138746692	183	83	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29040	chr8	138757146	148	128	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29041	chr8	138790655	186	95	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29042	chr8	138793157	168	90	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29043	chr8	138801072	193	74	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29044	chr8	138860355	196	132	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29045	chr8	139000750	188	77	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29046	chr8	139040744	187	92	Strong	Subclone	False	False	hp	hp	0	0	0.01	0.01
29047	chr8	139050650	162	82	Strong	Subclone	False	False	hp	hp	0	0	0.01	0.01
29048	chr8	139097552	212	76	Strong	Weak	False	False	hp	allele	0	0	0.01	1
29049	chr8	139202628	179	73	Strong	Strong	False	True	allele	allele	0	0.8841	0.01	0.01
29050	chr8	139220756	168	77	Strong	Strong	True	False	hp	hp	0.7312	0	0.01	0.01
29051	chr8	139270057	209	103	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29053	chr8	139367124	186	117	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29054	chr8	139383276	173	68	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29055	chr8	139402576	159	121	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29057	chr8	139429433	180	119	Strong	Strong	True	False	hp	hp	0.5895	0	0.01	0.01
29059	chr8	139455842	196	92	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29060	chr8	139494173	167	113	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29061	chr8	139614884	200	153	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29062	chr8	139630551	184	210	Weak	Strong	False	True	hp	hp	0	0.2693	1	0.01
29064	chr8	139708328	199	369	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29065	chr8	139730169	180	145	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29067	chr8	139814522	171	160	Weak	Noise	False	False	hp	hp	0	0	1	1
29070	chr8	139957772	181	195	Strong	Weak	False	False	allele	allele	0	0	0.01	1
29078	chr8	140211490	228	179	Weak	Noise	False	False	hp	hp	0	0	1	1
29080	chr8	140420589	219	134	Strong	Noise	False	False	hp	allele	0	0	0.01	1
29081	chr8	140479972	195	127	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29082	chr8	140584159	207	194	Weak	Noise	False	False	hp	hp	0	0	1	1
29083	chr8	140584160	210	194	Weak	Noise	False	False	hp	hp	0	0	1	1
29084	chr8	140721748	201	81	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29085	chr8	140769969	185	70	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29086	chr8	140805052	156	80	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29087	chr8	140805454	235	81	Weak	Noise	False	False	hp	hp	0	0	1	1
29088	chr8	140818848	216	60	Weak	Noise	False	False	hp	allele	0	0	0.01	1
29089	chr8	140824899	183	77	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29094	chr8	141314833	191	168	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29096	chr8	141363960	192	232	Weak	Strong	False	True	hp	hp	0	0.3536	1	0.01
29098	chr8	141479057	188	183	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29099	chr8	141480564	190	156	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29102	chr8	141605210	152	234	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29104	chr8	141786571	153	206	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29105	chr8	141799057	177	178	Weak	Strong	False	True	hp	allele	0	0.5912	1	0.01
29107	chr8	141840755	154	74	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29108	chr8	141897178	207	147	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29109	chr8	141907487	208	212	Weak	Strong	False	True	hp	hp	0	0.9865	1	0.01
29110	chr8	141926485	194	202	Strong	Strong	True	False	hp	hp	0.6768	0	0.01	0.01
29111	chr8	141946716	150	174	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29113	chr8	142091294	176	220	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29114	chr8	142146806	141	212	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29115	chr8	142152313	165	220	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29116	chr8	142166567	190	188	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29118	chr8	142337163	217	237	Weak	Noise	False	False	hp	allele	0	0	1	1
29119	chr8	142439617	163	182	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29120	chr8	142489220	211	263	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29125	chr8	142637982	197	192	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29127	chr8	142774705	188	337	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29128	chr8	142857649	203	68	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29129	chr8	142861897	231	67	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29130	chr8	142875211	158	181	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29131	chr8	142879934	201	190	Strong	Strong	True	False	hp	hp	0.312	0	0.01	0.01
29132	chr8	142896113	206	85	Weak	Strong	False	True	hp	hp	0	0.6249	1	0.01
29133	chr8	142903796	174	106	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29135	chr8	142924984	189	206	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29138	chr8	143075660	220	306	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29141	chr8	143240529	213	200	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29144	chr8	143368852	193	369	Weak	Strong	False	True	hp	hp	0	0.3134	1	0.01
29145	chr8	143558229	166	428	Strong	Weak	False	False	hp	hp	0	0	0.01	1
29149	chr8	143805314	210	385	Weak	Noise	False	False	hp	hp	0	0	1	1
29150	chr8	143824771	216	365	Weak	Noise	False	False	hp	hp	0	0	1	1
29151	chr8	143895756	175	261	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29152	chr8	143914247	198	468	Strong	Weak	False	False	hp	hp	0	0	0.01	0.01
29153	chr8	144025792	180	76	Weak	Strong	False	True	allele	allele	0	0.2594	1	0.01
29155	chr8	144028065	201	88	Weak	Strong	False	True	hp	hp	0.0891	0.1673	1	0.01
29162	chr8	144411826	217	426	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29166	chr8	144642869	245	201	Noise	Subclone	False	False	hp	hp	0	0	0.01	0.01
29167	chr8	144650628	214	154	Noise	Strong	False	True	hp	hp	0	0.251	1	0.01
29171	chr8	144823940	206	363	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29172	chr8	144847587	152	184	Weak	Noise	False	False	hp	allele	0	0	1	1
29173	chr8	144856144	176	230	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29179	chr8	144915897	196	94	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29180	chr8	144916258	195	94	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29181	chr8	144917252	197	91	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29182	chr8	144919296	212	98	Weak	Strong	False	True	allele	allele	0	0.2686	1	0.01
29186	chr9	58855	111	75	Weak	Strong	False	True	hp	hp	0	0.9394	1	0.01
29188	chr9	604450	155	118	Weak	Strong	False	True	hp	hp	0	0.4547	1	0.01
29189	chr9	622136	153	118	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29190	chr9	749909	113	128	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29191	chr9	847542	122	195	Weak	Strong	False	True	allele	allele	0	0.4154	1	0.01
29192	chr9	899988	141	161	Weak	Strong	False	True	hp	hp	0.1199	0.3392	1	0.01
29193	chr9	1026593	134	96	Weak	Strong	False	True	hp	hp	0	1	1	0.01
29196	chr9	1152056	129	71	Weak	Strong	False	True	hp	hp	0	0.3637	1	0.01
29197	chr9	1340013	138	64	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29198	chr9	1399253	156	60	Weak	Strong	False	True	hp	hp	0	0.8396	1	0.01
29200	chr9	1527911	159	55	Weak	Strong	False	True	hp	hp	0	0.9134	1	0.01
29201	chr9	1658775	145	64	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29202	chr9	1686292	140	57	Weak	Strong	False	True	hp	hp	0	0.735	1	0.01
29203	chr9	1711316	139	67	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29204	chr9	1830215	148	64	Weak	Strong	False	True	hp	hp	0	0.976	1	0.01
29205	chr9	1831755	139	64	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29206	chr9	1874593	94	90	Weak	Strong	False	False	allele	hp	0	0.0487	1	0.01
29211	chr9	2171688	134	128	Noise	Weak	False	False	hp	hp	0	0	1	1
29212	chr9	2178269	112	119	Weak	Subclone	False	False	allele	hp	0	0	1	0.01
29213	chr9	2251869	130	81	Weak	Strong	False	True	allele	allele	0	0.6735	1	0.01
29214	chr9	2344861	155	46	Weak	Strong	False	True	hp	hp	0	0.6022	1	0.01
29215	chr9	2432036	143	52	Weak	Strong	False	True	hp	hp	0	0.332	1	0.01
29216	chr9	2497039	144	63	Weak	Strong	False	True	allele	hp	0	0.4167	1	0.01
29219	chr9	2892761	140	60	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
29220	chr9	2955813	154	55	Weak	Strong	False	True	hp	hp	0	0.9726	1	0.01
29221	chr9	3006154	169	54	Weak	Strong	False	True	hp	hp	0	0.6797	1	0.01
29222	chr9	3020154	173	67	Weak	Strong	False	True	hp	hp	0	0.9656	1	0.01
29223	chr9	3049884	142	60	Weak	Strong	False	True	hp	hp	0	0.876	1	0.01
29224	chr9	3082126	141	87	Weak	Strong	False	True	hp	hp	0	0.4397	1	0.01
29225	chr9	3177659	134	174	Weak	Strong	False	False	hp	hp	0	0.08	1	0.01
29226	chr9	3210681	174	64	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29234	chr9	3697217	166	76	Weak	Strong	False	True	allele	allele	0	0.3203	1	0.01
29236	chr9	3819595	152	90	Weak	Strong	False	False	hp	allele	0	0	1	0.01
29237	chr9	3825257	164	84	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29238	chr9	3825296	155	84	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29239	chr9	3858899	154	92	Weak	Strong	False	True	hp	hp	0	0.3856	1	0.01
29240	chr9	3863570	153	86	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29241	chr9	3897367	139	82	Noise	Subclone	False	False	hp	hp	0	0	1	0.01
29242	chr9	4127932	159	41	Noise	Subclone	False	True	hp	hp	0	0.3668	1	0.01
29243	chr9	4249689	168	87	Noise	Subclone	False	False	hp	hp	0.3295	0	1	0.01
29244	chr9	4314203	150	78	Weak	Strong	False	True	hp	hp	0	0.5124	1	0.01
29250	chr9	4985358	129	198	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29251	chr9	5029369	159	81	Noise	Weak	False	False	allele	hp	0	0	1	1
29252	chr9	5036656	178	140	Noise	Weak	False	False	hp	hp	0	0	1	1
29255	chr9	5095768	161	122	Noise	Weak	False	False	allele	hp	0	0	1	1
29262	chr9	5377293	145	59	Noise	Weak	False	False	hp	hp	0	0	1	1
29268	chr9	5922534	144	76	Weak	Noise	False	False	allele	allele	0	0	1	1
29273	chr9	6221024	152	40	Weak	Strong	False	True	hp	hp	0	0.3684	1	0.01
29274	chr9	6232017	146	37	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29275	chr9	6280293	176	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29276	chr9	6339493	161	63	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29277	chr9	6350925	153	84	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29283	chr9	7289764	137	72	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29286	chr9	7315251	137	51	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29287	chr9	7328782	163	36	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29288	chr9	7685080	145	90	Weak	Strong	False	True	hp	hp	0	0.864	1	0.01
29289	chr9	7837186	140	43	Noise	Subclone	False	True	hp	hp	0	0.324	1	0.01
29290	chr9	7867241	149	90	Weak	Strong	False	True	hp	hp	0	0.2732	1	0.01
29291	chr9	7951188	122	39	Weak	Strong	False	False	allele	hp	0	0	1	0.01
29292	chr9	8054890	133	33	Weak	Weak	False	True	allele	allele	0	0.2478	1	0.01
29293	chr9	8084912	145	82	Weak	Strong	False	True	hp	hp	0	0.3114	1	0.01
29294	chr9	8112578	112	43	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29295	chr9	8180733	136	62	Weak	Strong	False	True	hp	hp	0	0.8139	1	0.01
29296	chr9	8232750	131	55	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29298	chr9	8394026	134	52	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29300	chr9	8513354	139	62	Weak	Strong	False	True	hp	hp	0	0.2939	1	0.01
29301	chr9	8538342	127	56	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29302	chr9	8708281	185	87	Weak	Strong	False	True	hp	hp	0	0.8315	1	0.01
29303	chr9	8752194	129	107	Weak	Strong	False	True	hp	hp	0	0.4147	1	0.01
29304	chr9	8773873	122	87	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29307	chr9	8791854	162	90	Weak	Strong	False	True	hp	hp	0	0.7105	1	0.01
29308	chr9	8800912	128	75	Weak	Strong	False	True	hp	hp	0	0.4872	1	0.01
29309	chr9	8821102	144	68	Weak	Strong	False	True	hp	hp	0	0.9824	1	0.01
29310	chr9	8962054	156	38	Weak	Strong	False	True	hp	hp	0	0.5303	1	0.01
29311	chr9	9151863	169	60	Weak	Strong	False	True	hp	hp	0	1	1	0.01
29312	chr9	9175664	154	50	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29313	chr9	9353126	106	39	Weak	Strong	False	True	allele	hp	0	0.5732	1	0.01
29315	chr9	9482924	101	53	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29316	chr9	9509441	130	40	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29317	chr9	9517228	144	46	Weak	Strong	False	True	hp	hp	0	0.2021	1	0.01
29319	chr9	9602266	142	47	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29323	chr9	10016305	131	81	Weak	Strong	False	True	hp	hp	0	0.6667	1	0.01
29324	chr9	10080288	136	57	Weak	Strong	False	True	hp	hp	0	0.3698	1	0.01
29325	chr9	10101805	114	54	Weak	Strong	False	False	allele	allele	0	0	1	0.01
29326	chr9	10153680	113	59	Weak	Strong	False	True	hp	hp	0	0.9748	1	0.01
29327	chr9	10226323	122	54	Weak	Strong	False	True	hp	hp	0	0.4324	1	0.01
29328	chr9	10325098	144	41	Weak	Strong	False	True	allele	hp	0	0.2876	1	0.01
29329	chr9	10415807	111	45	Weak	Strong	False	False	hp	hp	0	0	1	0.01
29330	chr9	10440554	143	42	Weak	Strong	False	False	allele	hp	0	0	1	0.01
